SEN.2;SEN;Nr_SISF;Rank;Taxon_name;Authority;Subfamily;Family;Fern;Gymnosperm;Primitive_Angiosperm;Monocot;Eudicot;Garden_functional_group;Crop_use;Growth_form;Growth_form_simple;Liana;Carnivorous;Parasitic;Height_m;Leaf_duration;Pollination_mode;Structural_blossom_class;Tube_or_spur_present;Ressource;Visual_attraction;Alighting;Pollen_deposition_reception;Displaying_pollen;Pollinator_behaviour;Tube_spur_length_mm;Corolla_or_substitute_length_mm;Flower_diametre_mm;Inflorescence_diameter_mm;Coloured_bracts_or_substitute;Coloured_bract_lenght_mm;Brown_Drab;Green;Blue;Red;Orange;White;Yellow;Violet;Purpur_Magenta;Rose;January;February;March;April;May;June;July;August;September;October;November;December;Flower_onset;Months_flowering;Naturalization_status;Young_species;Freisetzungsverordnung;Black_list;Watch_list;Ecological_group;Red_list_CH;Red_list_MP;Red_list_MP2;IndigenatCH;Origin_status;Geographic_range_CHECK;Note
6404;6404;450300;sp;Viola hirta;L.;NA;Violaceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte;perennial herbaceous plant;0;0;0;0.1;wintergreen;biotic;flag;1;NP;corolla_or_substitute;lower_lip_or_carina;central_inside;hidden;alighting_forcing;5;17;15;NA;0;NA;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;March;2;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;B6;
6405;6405;451000;sp;Viola odorata;L.;NA;Violaceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte;perennial herbaceous plant;0;0;0;0.15;wintergreen;biotic;flag;1;NP;corolla_or_substitute;lower_lip_or_carina;central_inside;hidden;alighting_forcing;7;20;15;NA;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;March;2;indigenous_or_neophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;C1;
6423;6423;451600;sp;Viola reichenbachiana;Boreau;NA;Violaceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte;perennial herbaceous plant;0;0;0;0.25;partly_wintergreen;biotic;flag;1;NP;corolla_or_substitute;lower_lip_or_carina;central_inside;hidden;alighting_forcing;6;20;18;NA;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
6424;6424;451700;sp;Viola riviniana;Rchb.;NA;Violaceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte;perennial herbaceous plant;0;0;0;0.25;partly_wintergreen;biotic;flag;1;NP;corolla_or_substitute;lower_lip_or_carina;central_inside;hidden;alighting_forcing;5;25;25;NA;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
6445;6445;454160;sp;Waldsteinia ternata;(Stephan) Fritsch;NA;Rosaceae;0;0;0;0;1;groundcover_structure;0;hemicryptophyte;perennial herbaceous plant;0;0;0;0.15;wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;12.5;16;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;indigenous_or_neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;E4;
NA;NA;NA;sp;Yucca gloriosa;L.;NA;Asparagaceae;0;0;0;1;0;perennial_border_flower;0;hemicryptophyte;perennial herbaceous plant;0;0;0;2;evergreen;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;50;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2a;
427;427;30800;sp;Anchusa officinalis;L.;NA;Boraginaceae;0;0;0;0;1;annual_border_flower;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;1.5;wintergreen;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;7;12;10;NA;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;May;4;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;NT;EN;EN;I;0;D1b;
1518;1518;108200;sp;Chelidonium majus;L.;NA;Papaveraceae;0;0;0;0;1;spontanous;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;0.8;partly_wintergreen;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;15;20;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;April;6;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B4;
2053;2053;144300;sp;Echinops sphaerocephalus;L.;Carduoideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;1;deciduous;biotic;brush;1;NP;diffuse;diffuse;diffuse_outside;open;alighting;6;15;NA;80;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;indigenous_or_neophyte;0;0;0;0;weeds_ruderal_plants;VU;VU;VU;I;0;B6a;
3042;3042;214100;sp;Inula conyzae;(Griess.) Meikle;Asteroideae;Asteraceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;1.2;wintergreen;biotic;brush;1;NP;diffuse;diffuse;diffuse_outside;open;alighting;5;5;NA;10;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;July;4;idiochorophyte;0;0;0;0;unfertilized_dry_meadow;LC;NT;NT;I;0;B6a;
4316;4316;303100;sp;Picris hieracioides;L.;Cichorioideae;Asteraceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;0.9;partly_wintergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;6;15;NA;25;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;August;3;indigenous_or_neophyte;0;0;0;0;fertilized_meadow_plants;LC;LC;LC;I;0;B6;
5534;5534;389600;sp;Senecio jacobaea;L.;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;1.5;partly_wintergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;2;6.7;NA;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;idiochorophyte;0;0;0;0;unfertilized_dry_meadow;LC;LC;LC;I;0;B6;
5619;5619;394900;sp;Silene dioica;(L.) Clairv.;Silenoideae;Caryophyllaceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;0.8;wintergreen;biotic;stielteller;1;NP;margin;margin;central_inside;open;alighting;15;10;20;NA;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;April;6;idiochorophyte;0;0;0;0;fertilized_meadow_plants;LC;LC;LC;I;0;D5;
6252;6252;439100;sp;Verbascum nigrum;L.;NA;Scrophulariaceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_biennial_hapaxanthic;perennial herbaceous plant;0;0;0;1;wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;12.5;25;25;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;indigenous_or_neophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B6;
303;303;22100;sp;Alliaria petiolata;(M. Bieb.) Cavara & Grande;NA;Brassicaceae;0;0;0;0;1;spontanous;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;1.2;partly_wintergreen;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;7;8;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;April;3;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;B6;
907;907;64600;sp;Brassica oleracea;L.;NA;Brassicaceae;0;0;0;0;1;crop;1;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;2.5;partly_wintergreen;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;12;22;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;archeophyte;1;0;0;0;weeds_ruderal_plants;LC;LC;LC;N;1;C2c;
1140;1140;78700;aggr;Cardamine flexuosa aggr.;;NA;Brassicaceae;0;0;0;0;1;spontanous;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.6;wintergreen_deciduous;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;2.5;5;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;May;4;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;B3;
2255;2255;158850;sp;Eschscholzia californica;Cham.;NA;Papaveraceae;0;0;0;0;1;annual_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.6;deciduous_wintergreen;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;60;100;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;June;5;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4a;
2686;2686;188600;sp;Geranium pyrenaicum;Burm. f.;NA;Geraniaceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;1.6;wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;10;18;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;May;4;indigenous_or_neophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;E2;
3225;3225;226900;sp;Lapsana communis;L.;Cichorioideae;Asteraceae;0;0;0;0;1;spontanous;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;1.2;deciduous_wintergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;3;10;NA;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;June;5;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I/N;0;B6;
3456;3456;242550;sp;Lobelia erinus;L.;NA;Campanulaceae;0;0;0;0;1;annual_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.15;wintergreen;biotic;gullet;1;NP;lower_lip;lower_lip_or_carina;nototribic;hidden;alighting_forcing;10;20;15;NA;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;May;6;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;A3a;
3457;3457;242560;sp;Lobularia maritima;(L.) Desv.;NA;Brassicaceae;0;0;0;0;1;annual_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.3;wintergreen;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;3;5;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;June;4;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;C2;
3607;3607;254800;sp;Meconopsis cambrica;(L.) Vig.;NA;Papaveraceae;0;0;0;0;1;annual_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.75;partly_wintergreen;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;40;60;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;neophyte;0;0;0;0;forest_plant;VU;VU;VU;N;1;E2f;
3612;3612;255300;sp;Medicago lupulina;L.;Faboidae;Fabaceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.8;partly_wintergreen;biotic;flag;1;NP;standard;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;1;3;1.5;NA;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;May;5;archeophyte;0;0;0;0;fertilized_meadow_plants;LC;LC;LC;A;0;C1;
3722;3722;262230;sp;Mirabilis jalapa;L.;NA;Nyctaginaceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;1;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;open;alighting;60;15;30;NA;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;June;5;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;A2a;
3746;3746;263000;sp;Moehringia trinervia;(L.) Clairv.;Alsinoideae;Caryophyllaceae;0;0;0;0;1;spontanous;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.25;wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;3;9;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;B6b;
4377;4377;307450;sp;Plantago coronopus;L.;NA;Plantaginaceae;0;0;0;0;1;crop;1;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.3;wintergreen_deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;indigenous_or_neophyte;0;0;0;0;NA;NA;NA;NA;N;1;C1;
4396;4396;309200;sp;Poa annua;L.;NA;Poaceae;0;0;0;1;0;spontanous;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.3;wintergreen_deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B4;
5115;5115;358700;sp;Rudbeckia hirta;L.;Asteroideae;Asteraceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.8;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;4;40;NA;90;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;July;4;neophyte;0;0;0;0;weeds_ruderal_plants;(LC);(LC);(LC);N;1;A2;
5615;5615;394700;sp;Silene coronaria;(L.) Clairv.;Silenoideae;Caryophyllaceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.4;evergreen;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;18;12;35;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;indigenous_or_neophyte;0;0;0;0;unfertilized_dry_meadow;NT;VU;VU;I;0;B6a;
6082;6082;426895;sp;Trifolium pratense;L.;Faboidae;Fabaceae;0;0;0;0;1;lawn_meadow_plant;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;1;wintergreen;biotic;flag;1;NP;standard;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;8;18;2;18;0;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;May;6;indigenous_or_neophyte;0;0;0;0;fertilized_meadow_plants;LC;LC;LC;I;0;B6;
6109;6109;428700;sp;Tripleurospermum inodorum;(L.) Sch. Bip.;Asteroideae;Asteraceae;0;0;0;0;1;spontanous;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;0.8;wintergreen_deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;2.5;20;NA;50;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;June;2;archeophyte_or_neophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B6;
6264;6264;439950;sp;Verbena bonariensis;L.;NA;Verbenaceae;0;0;0;0;1;perennial_border_flower;0;hemicryptophyte_therophyte;perennial herbaceous plant;0;0;0;2;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;8;2;5;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;July;4;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;A1;
NA;NA;NA;sp;Eichhornia crassipes;(Mart.) Solms;NA;Pontederiaceae;0;0;0;0;1;pond_plant;0;hydrophyte;NA;0;0;0;NA;evergreen;biotic;flag;0;NP;standard;lower_lip_or_carina;sternotribic;open;alighting;0;37;NA;NA;0;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;June;4;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
2081;2081;146200;sp;Elodea canadensis;Michx.;NA;Hydrocharitaceae;0;0;0;1;0;pond_plant;0;hydrophyte;NA;0;0;0;NA;partly_wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neophyte;0;0;1;0;water_plant;(LC);(LC);(LC);N;1;A2c;
2936;2936;206600;sp;Hippuris vulgaris;L.;NA;Plantaginaceae;0;0;0;0;1;pond_plant;0;hydrophyte;NA;0;0;0;0.8;partly_wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;water_plant;NT;VU;VU;I;0;B2;
3812;3812;267800;sp;Myriophyllum spicatum;L.;NA;Haloragaceae;0;0;0;0;1;pond_plant;0;hydrophyte;NA;0;0;0;NA;wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;water_plant;NT;NT;NT;I;0;B3;
3877;3877;272500;sp;Nymphaea alba;L.;NA;Nymphaeaceae;0;0;1;0;0;pond_plant;0;hydrophyte;NA;0;0;0;NA;deciduous;biotic;dish_bowl;0;P;diffuse;diffuse;diffuse_inside;open;primitive;0;80;160;NA;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;June;3;idiochorophyte;0;0;0;0;water_plant;NT;NT;NT;I;0;D3;
3879;3879;272700;sp;Nymphoides peltata;(S. G. Gmel.) Kuntze;NA;Gentianaceae;0;0;0;0;1;pond_plant;0;hydrophyte;NA;0;0;0;NA;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;30;50;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;indigenous_or_neophyte;0;0;0;0;water_plant;VU;VU;VU;I;0;B4a;
4522;4522;319200;sp;Potamogeton natans;L.;NA;Potamogetonaceae;0;0;0;0;1;pond_plant;0;hydrophyte;NA;0;0;0;NA;deciduous_wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;idiochorophyte;0;0;0;0;water_plant;LC;LC;LC;I;0;B2;
NA;NA;NA;sp;Acer palmatum;Thunb.;NA;Sapindaceae;0;0;0;0;1;tree;0;nanophanerophyte;shrub;0;0;0;25;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;2.5;5;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;May;1;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
NA;NA;NA;sp;Aeonium haworthii;Webb & Berthel.;NA;Crassulaceae;0;0;0;0;1;groundcover_structure;0;nanophanerophyte;shrub;0;0;0;0.6;evergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;9;NA;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;May;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;D1d;
NA;NA;NA;sp;Aloysia citriodora;Palau;NA;Verbenaceae;0;0;0;0;1;crop;1;nanophanerophyte;shrub;0;0;0;1.5;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;3.7;1.8;4;NA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;August;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
NA;NA;NA;sp;Amelanchier alnifolia;(Nutt.) Nutt. ex M. Roem.;NA;Rosaceae;0;0;0;0;1;crop;1;nanophanerophyte;shrub;0;0;0;12;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;16;32;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2b;
404;404;29260;sp;Amelanchier lamarckii;F. G. Schroed.;NA;Rosaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;10;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;14;28;34;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2c;
407;407;29300;sp;Amelanchier ovalis;Medik.;NA;Rosaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;3;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;15;30;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;idiochorophyte;0;0;0;0;pioneer_plant_low_elevations;NA;NA;NA;I;0;D1;
NA;NA;NA;sp;Aronia melanocarpa;(Michx.) Elliott;NA;Rosaceae;0;0;0;0;1;crop;1;nanophanerophyte;shrub;0;0;0;3.5;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;7.5;15;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4;
784;784;56650;sp;Aucuba japonica;Thunb.;NA;Garryaceae;0;0;0;0;1;hedge;0;nanophanerophyte;shrub;0;0;0;5;evergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;4;8;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;March;2;neophyte;0;0;0;0;forest_plant;(LC);(DD);(DD);N;1;A4b;
828;828;59155;sp;Berberis julianae;C. K. Schneid.;NA;Berberidaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;2.5;evergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;6;12;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;A4b;
829;829;59160;sp;Berberis thunbergii;DC.;NA;Berberidaceae;0;0;0;0;1;hedge;0;nanophanerophyte;shrub;0;0;0;1;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;6;12;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;May;1;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;A4b;
830;830;NA;sp;Berberis verruculosa;Hemsl. & E. H. Wilson;NA;Berberidaceae;0;0;0;0;1;hedge;0;nanophanerophyte;shrub;0;0;0;1;evergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;6;12;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
831;831;59200;sp;Berberis vulgaris;L.;NA;Berberidaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;2;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;7;14;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;idiochorophyte;0;0;0;0;forest_plant;LC;LC;LC;I;0;D3;
NA;NA;NA;sp;Brugmansia suaveolens;(Humb. & Bonpl. ex Willd.) Bercht. & J. Presl;NA;Solanaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;5;deciduous;biotic;bell_trumpet;0;NP;corolla_or_substitute;more_exact;central_inside;half_hidden;crawling_in;0;300;NA;NA;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;June;4;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
NA;NA;NA;sp;Buddleja alternifolia;Maxim.;NA;Scrophulariaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;4;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;10;3;6;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;June;1;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
962;962;67700;sp;Buddleja davidii;Franch.;NA;Scrophulariaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;5;partly_wintergreen;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;11.5;5;10;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;July;2;neophyte;0;0;1;0;pioneer_plant_low_elevations;(LC);(LC);(LC);N;1;A4b;
NA;NA;106050;sp;Chaenomeles japonica;(Thunb.) Spach;NA;Rosaceae;0;0;0;0;1;flower_shrub;0;nanophanerophyte;shrub;0;0;0;1.7;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;22.5;40;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;March;2;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;CV;
